Account;Area;Kontakt;Kontakt 2;Latitude;Longitude;Segment;Licznik
61072;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14597734403609;23.180589124388902;1;1
61074;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.2220467;22.9519424;2;1
61099;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.22576;23.1886;2;1
61104;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.227919273054894;21.878431010037737;4;1
61128;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.33246;21.87083;3;1
61139;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.109364;23.652914;4;1
61154;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.14036979999999;23.1015609;3;1
61160;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13225;23.1656;2;1
61174;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.0990536;23.1320204;4;1
61175;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13625;22.73258;1;1
61193;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.77500063234791;23.200714785261876;1;1
61209;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.91167;23.51627;2;1
61212;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.12122;23.20055;4;1
61224;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.12828889999999;23.0919439;3;1
61251;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.1090707;23.1243739;3;1
61265;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.1253889;23.2425623;1;1
61268;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.108839216630834;23.131058388848217;3;1
61337;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.771666;23.192872;2;1
61396;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.15415300000001;23.1168308;1;1
61405;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.7512572;23.103534;4;1
61454;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16524455959461;22.088893877711246;4;1
61496;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.31276279999999;22.9199462;1;1
61597;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.20538;23.2065279;1;1
61634;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.0824699;23.1025808;1;1
61670;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.167003;23.077233;4;1
61680;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1249366;23.0960651;1;1
61681;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.363713;23.5577769;2;1
61696;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1544385;23.1305703;1;1
61738;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1604727;23.1942523;3;1
61821;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.102362;23.653627;4;1
61836;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.1179859;23.217964;1;1
61847;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.151471354917966;23.11449663064786;4;1
61852;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.132858;23.169479;3;1
61873;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.41140498168181;22.795160729641704;2;1
61928;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.24247099999999;21.7786009;1;1
61974;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1346188;23.1054079;4;1
61975;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.34624;22.0115;3;1
62038;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.088103;23.1170408;2;1
62082;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.7519862;22.8312887;2;1
62138;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.734039;23.408892;4;1
62195;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1089741;23.6530678;3;1
62197;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.142605;23.1950381;3;1
62214;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13124699999999;23.0919657;3;1
62216;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13136175543077;23.09203372220021;2;1
62231;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.5300135;23.3201519;1;1
62233;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.10646770279646;23.34906946001067;3;1
62241;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1496209;23.091155;4;1
62250;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.133618016290384;23.1434062699241;2;1
62254;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.122101;23.152994;1;1
62256;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.58536;23.108525;1;1
62258;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8938290795631;23.190705101673093;4;1
62262;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1146515;23.1902069;3;1
62269;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.13555729999999;23.1472795;4;1
62270;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1322173;23.1621911;2;1
62273;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1223833;23.0896381;3;1
62280;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1281532;23.1810348;2;1
62285;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.118291;23.141658;4;1
62289;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1343586;23.1875874;3;1
62318;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.767997;23.1857267;4;1
62324;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1434442;23.2123253;3;1
62326;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.65225;23.046532;4;1
62338;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.746395;23.586796;3;1
62339;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.106593;23.348672;1;1
62346;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.14485089999999;23.1238879;4;1
62350;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1246795;23.2280818;4;1
62354;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.122159;23.141329;3;1
62358;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.126849472490775;23.170966702614145;2;1
62365;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10166281803175;22.928073778390356;4;1
62377;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.129421;23.1415951;2;1
62384;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.73435555142905;23.59449199501344;4;1
62396;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.120106970783226;23.15318153038099;1;1
62397;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.134087;23.1748099;2;1
62398;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1437721;23.1795561;4;1
62408;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1354914;23.1508493;2;1
62409;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.149427;22.986973;3;1
62413;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1432939;23.1368238;2;1
62418;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1149557;23.145624;4;1
62423;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.4288529;22.8633639;1;1
62424;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.90453;22.859205;4;1
62426;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1153662;23.1764179;3;1
62431;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1407602;23.1337757;3;1
62433;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.154185;23.122127;4;1
62435;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1358358;23.1251279;4;1
62437;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1549829;23.185433;3;1
62465;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.12721639999999;23.1597851;3;1
62540;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.09076719696523;22.675147321844943;3;1
62573;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1302004;23.0893011;1;1
62574;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1341914;23.1581693;1;1
62584;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.5597826872034;22.29082992889251;1;1
62602;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.127789124234646;22.947181327878813;1;1
62605;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.09555;22.65376;3;1
62609;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0723695;23.280834;1;1
62614;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.75857990000001;23.199969;4;1
62622;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.242154;21.779035;4;1
62623;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.039069;21.994369;1;1
62624;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.120134;23.142539;3;1
62625;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.1074093;23.125257;1;1
62626;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.343129;22.681946;2;1
62627;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.405249;22.801052;1;1
62628;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1225992;23.1683065;2;1
62629;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.0882502;22.4381057;1;1
62630;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1398326;23.1302842;1;1
62631;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.553745;23.450823;4;1
62632;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.521721;22.3189501;1;1
62658;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.97931555402087;22.24253548626298;2;1
62667;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1604801;23.151919;3;1
62675;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.145947;23.117837;1;1
62720;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.99325;22.70079;4;1
62803;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0980338;22.9367128;1;1
62813;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2987089;22.7523169;2;1
62843;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14696625678922;22.991363642628247;2;1
62925;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40035890820901;22.793352519351767;3;1
62944;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.153380826945664;23.08404795118525;3;1
62961;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.121887056347035;22.938693194940903;3;1
62984;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.363949;22.861242;2;1
62995;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1490208;23.0863083;4;1
63006;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.251181;23.1799259;2;1
63061;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.1366868;23.189121;4;1
63133;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10424339999999;22.937297;2;1
63136;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16944;23.21209;2;1
63164;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.501822;23.0979579;2;1
63201;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.738664;23.587761;2;1
63239;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16916;22.06973;2;1
63292;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.7497;23.44208;1;1
63298;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.7497039;23.442083;1;1
63301;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.774293;22.8257661;3;1
63367;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1563715;22.0801379;3;1
63380;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.407572157078384;21.93401992108188;3;1
63412;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14758;23.10825;2;1
63425;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11816;22.93188;3;1
63524;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10242184077177;22.934558308618122;4;1
63527;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.251162;22.657131;1;1
63534;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.75838599999999;23.581405;4;1
63582;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.465076;22.1522399;3;1
63600;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.407429;23.496062;1;1
63601;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.73366667;23.40327778;3;1
63650;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.13561000000001;23.1217359;2;1
63651;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.1251487;23.2583517;1;1
63709;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.217185;22.9872125;4;1
63711;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.3684226;23.3361995;3;1
63712;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.30598209999999;23.2812928;4;1
63766;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.5071307;23.1930367;3;1
63779;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.0967724;23.2058694;4;1
63875;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.75798713819301;22.77817857547392;4;1
63882;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11451;23.08916;3;1
63921;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.131503;22.950244;2;1
63923;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.303917926073396;23.281946249303534;4;1
64105;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13313;22.04154;1;1
64116;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.10600486961433;22.931672053135603;4;1
64127;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.10381959999999;22.9249305;4;1
64128;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.117082;22.931419;4;1
64191;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0811941;22.931282;2;1
64247;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0780277;22.9313419;2;1
64248;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1038417;22.9332828;3;1
64249;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1060257;22.9244233;3;1
64448;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1204663;22.9231135;2;1
64530;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.04713;22.55302;1;1
64608;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09733;22.51575;2;1
64700;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.32408;22.969038;1;1
64749;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.2869909;22.8879677;3;1
64774;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.3036652732914;23.282183361856625;3;1
65058;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.84605390000001;22.893845;1;1
65139;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.14863459999999;23.1513044;4;1
65446;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.6483296;22.4697305;4;1
65461;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.300075;22.8484331;3;1
65462;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.235912;23.0221171;1;1
65523;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1528315;23.1277477;2;1
65589;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.985701;22.251009;2;1
65855;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.16616;22.0840889;2;1
65962;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16353800999296;22.076894500303982;4;1
65982;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.405187;22.795049;3;1
66044;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.86837873921223;22.546447680419774;3;1
66089;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.094084853998524;23.119992885294447;3;1
66133;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20735089999999;22.7711951;3;1
66355;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1400363;23.1755265;4;1
66410;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.99205255139361;22.883908965405197;1;1
66454;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0138335770634;23.3382167885317;3;1
66469;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.13635949077364;23.1456943885307;3;1
66527;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.743299;23.5826129;4;1
66536;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.412982468708755;21.930681480468383;4;1
66568;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.412904999999995;21.9283;3;1
66610;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.768175;23.190765;4;1
66633;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18033503165986;22.076427920362914;4;1
66650;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40768040762207;21.934255157727925;1;1
66659;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.64651;22.453247;1;1
66693;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16375599733782;22.085965719113183;4;1
66694;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.173511955399334;22.086136563043077;1;1
66904;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.98616057982317;22.25154156123617;3;1
66905;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.42915909985548;22.870396448595685;2;1
66906;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.27852;22.87402;4;1
67004;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91857;23.08397;2;1
67009;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.152;22.98607;4;1
67074;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.63581;22.57072;2;1
67112;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.359547;22.8688749;2;1
67148;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.6934926024188;23.833199090726986;2;1
67200;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.005695;21.929485;4;1
67201;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2245129856541;21.88943691371034;2;1
67246;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.152182054682655;21.838528409652184;4;1
67277;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.7761936;22.8286512;4;1
67307;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.69168;23.09314;3;1
67312;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.127965;22.946759;3;1
67320;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.95194;23.00642;4;1
67355;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.69168;23.09314;4;1
67395;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.3904;21.72064;4;1
67415;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.786708;23.601225;1;1
67433;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.48811;22.74799;4;1
67441;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.70245;22.60781;1;1
67465;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.2037847;22.9126128;2;1
67507;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.155872491039936;22.051952434628657;4;1
67577;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.7730593;22.8223889;2;1
67594;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.191429032931055;22.372791537192096;2;1
67616;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.09881180382982;22.95598751747162;2;1
67641;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.663889;23.347369;1;1
67648;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.702600000000004;22.65683;2;1
67652;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.94186;22.97164;3;1
67664;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.173964999999995;22.937915;2;1
67675;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.6777323;23.1042244;2;1
67688;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.83323958495865;23.195953192424607;4;1
67699;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.143728356903075;23.15383101798549;2;1
67700;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17584995083382;23.18759142940986;3;1
67797;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.907362;23.512338;3;1
67806;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.7558123;23.5836849;3;1
67807;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.648624;23.442848;3;1
67808;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.786708;23.601225;2;1
67944;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.596306;22.519848;1;1
68044;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.7497039;23.442083;1;1
68203;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.47551;22.95511;1;1
68218;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20811096545355;23.326735459058398;1;1
68231;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.972006;22.256131;3;1
68243;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.44416;23.09158;2;1
68265;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.405170136244685;22.80993596206133;3;1
68278;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1273878;23.0769036;3;1
68279;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.13118979999999;23.1001036;3;1
68293;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.27756;23.22995;2;1
68307;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.97382;23.15194;4;1
68341;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11808;22.94394;4;1
68354;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.68147;23.27476;3;1
68439;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.48967;23.54217;1;1
68584;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.742812;23.5842081;2;1
68592;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.093511;23.653808;3;1
68596;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.86702374630882;22.545189376610043;3;1
68666;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.835507;22.9851439;3;1
68669;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.990992107058865;22.24997870686301;4;1
68711;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8425253;22.9769342;3;1
68750;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.75839458980504;22.967055418672413;2;1
68773;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1219079;22.9311838;3;1
68808;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.179996;22.6204679;1;1
68881;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.67885136576609;22.497463473055593;4;1
68940;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4762;23.39932;3;1
68996;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18606548403184;21.696982290636836;3;1
68998;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.38111;22.15426;1;1
69032;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14249;23.13698;3;1
69100;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.22455;21.88832;4;1
69119;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09108822246105;22.671611391229018;4;1
69120;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09292627616327;22.661615929444018;2;1
69121;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.140701666967324;23.166200265451558;2;1
69122;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.834217084595835;22.646158399456045;2;1
69304;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.10504049999999;23.3498863;2;1
69357;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.100894;22.9339481;1;1
69383;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.46462;22.49544;1;1
69442;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.85836614974772;23.004649615178103;3;1
69560;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.68053207078461;22.504187681449956;1;1
69647;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.513475;23.6456999;1;1
69649;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.10836980000001;23.3414985;1;1
69668;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.01518843751398;23.05498345180949;2;1
69669;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.0151683;23.1373205;1;1
69671;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.398503;22.6582953;2;1
69685;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.417623;22.869191;4;1
69729;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.70178729565404;23.855390806809215;3;1
69776;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.03976;22.84733;4;1
69794;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.72536001672137;23.578975821250783;3;1
69796;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10909;22.95282;4;1
69841;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.59667841087414;22.52020029916813;4;1
69842;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.91464569999999;22.5086431;2;1
69869;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11071408992315;22.94700038472871;3;1
69879;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2987386;23.2837902;2;1
69892;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.77089489999999;23.1972169;2;1
69989;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.85674409376678;22.709634794449624;2;1
69990;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12049486728917;23.099469022841873;2;1
70001;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.923333;22.51371;1;1
70137;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.3571328;23.6967526;3;1
70167;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13359657956837;23.137803224009108;2;1
